,rating,comment,date,word_count,text_length_category,rating_length_category
12937,10,주문,2024-04-22,1,short,10-short
12938,10,상태,2024-04-22,1,short,10-short
12939,10,포장 가격 감사,2024-04-22,3,middle,10-middle
12940,10,구입,2024-10-05,1,short,10-short
12941,10,구입,2024-10-05,1,short,10-short
12942,10,아이 간식 구매헤요,2024-10-05,3,middle,10-middle
12943,10,가격,2024-10-05,1,short,10-short
12944,10,안성탕면 쌍벽 국민 식품,2024-10-05,4,middle,10-middle
12945,10,신라면 너구리 생생우동,2024-10-05,3,middle,10-middle
12946,10,구매 상품,2024-10-05,2,middle,10-middle
12947,10,라면 신라면,2024-10-05,2,middle,10-middle
12948,10,퇴원,2024-10-05,1,short,10-short
12949,10,가격,2024-10-05,1,short,10-short
12951,10,기본 구매,2024-05-15,2,middle,10-middle
12952,10,감사,2024-05-15,1,short,10-short
12953,10,역 쉬 신라면,2024-05-15,3,middle,10-middle
12954,10,신라면,2024-10-21,1,short,10-short
12955,10,라면 때 신라면,2024-10-21,3,middle,10-middle
12956,10,안전 감사,2024-10-20,2,middle,10-middle
12957,10,신라면 최고,2024-10-20,2,middle,10-middle
12959,10,예전 맛 라면,2024-10-20,3,middle,10-middle
12961,10,서 때 속 신라면,2024-08-30,4,middle,10-middle
12964,8,아이 라면 라면 입,2024-08-25,4,middle,8-middle
12966,10,맛 신라면 것 오랫만,2024-08-17,4,middle,10-middle
12970,10,라면 할인,2024-10-05,2,middle,10-middle
12971,10,구매 제품,2024-10-05,2,middle,10-middle
12972,10,구입,2024-10-05,1,short,10-short
12973,10,구입,2024-10-05,1,short,10-short
12974,10,아이 간식 구매헤요,2024-10-05,3,middle,10-middle
12975,10,가격,2024-10-05,1,short,10-short
12976,10,안성탕면 쌍벽 국민 식품,2024-10-05,4,middle,10-middle
12977,10,신라면 너구리 생생우동,2024-10-05,3,middle,10-middle
12978,10,구매 상품,2024-10-05,2,middle,10-middle
12979,10,라면 신라면,2024-10-05,2,middle,10-middle
12980,10,원 쿠폰 배 쿠폰 구매,2024-05-26,5,long,10-long
12981,10,라면 구매,2024-05-25,2,middle,10-middle
12982,10,라면,2024-05-25,1,short,10-short
12983,10,말 신라면 인사,2024-05-25,3,middle,10-middle
12984,10,애정 라면,2024-05-24,2,middle,10-middle
12985,10,신라면 라면,2024-05-24,2,middle,10-middle
12986,10,구매 상품,2024-10-01,2,middle,10-middle
12987,10,주문 제품,2024-10-01,2,middle,10-middle
12988,10,주문 상품,2024-10-01,2,middle,10-middle
12989,10,구매 의사,2024-10-01,2,middle,10-middle
12990,10,구입,2024-10-12,1,short,10-short
12991,10,집 필수,2024-10-12,2,middle,10-middle
12992,10,구매,2024-10-12,1,short,10-short
12993,10,라면 최고,2024-10-12,2,middle,10-middle
12994,10,리뷰 시작 개 리뷰 시작,2024-10-12,5,long,10-long
12995,10,구매 제품,2024-10-12,2,middle,10-middle
12997,10,이용,2024-10-12,1,short,10-short
12998,10,간식,2024-10-12,1,short,10-short
13000,10,라면 신라면,2024-10-01,2,middle,10-middle
13002,10,주문,2024-10-01,1,short,10-short
13003,10,구매,2024-10-01,1,short,10-short
13005,10,구입,2024-10-01,1,short,10-short
13006,10,주기,2024-10-01,1,short,10-short
13007,10,구매,2024-10-01,1,short,10-short
13008,10,라면,2024-10-01,1,short,10-short
13009,10,구매 제품,2024-10-01,2,middle,10-middle
13011,10,면 시간 배달 유통기한,2024-10-19,4,middle,10-middle
13012,10,기본 맛,2024-10-19,2,middle,10-middle
13013,10,구매 상품,2024-10-19,2,middle,10-middle
13014,10,국물 생각 때,2024-10-19,3,middle,10-middle
13017,10,배달 편리,2024-10-18,2,middle,10-middle
13018,10,라면 신라면,2024-05-11,2,middle,10-middle
13021,10,구매 제품,2024-10-03,2,middle,10-middle
13022,10,감사,2024-10-03,1,short,10-short
13023,10,만족 감사,2024-10-03,2,middle,10-middle
13024,10,주문 제품 만,2024-10-03,3,middle,10-middle
13025,10,포장,2024-10-03,1,short,10-short
13026,10,라면,2024-10-03,1,short,10-short
13028,10,라면 농심 신라면,2024-10-03,3,middle,10-middle
13029,10,신라면,2024-10-03,1,short,10-short
13030,10,신라면,2024-05-24,1,short,10-short
13031,10,말 필요 필수 식량,2024-05-24,4,middle,10-middle
13032,10,라면 신라면,2024-05-23,2,middle,10-middle
13034,10,제픔 감사 이마트,2024-05-22,3,middle,10-middle
13035,10,만족,2024-05-22,1,short,10-short
13036,10,묶음,2024-05-22,1,short,10-short
13037,10,신라면 유통기한,2024-05-21,2,middle,10-middle
13040,10,제품,2024-10-01,1,short,10-short
13041,10,거 때,2024-10-01,2,middle,10-middle
13042,10,가격 구매,2024-10-01,2,middle,10-middle
13044,10,집,2024-10-01,1,short,10-short
13045,10,주문 상품 나이스,2024-10-01,3,middle,10-middle
13046,10,편리,2024-10-01,1,short,10-short
13047,10,구매 제품,2024-10-01,2,middle,10-middle
13049,10,만두 계란 파 배,2024-10-01,4,middle,10-middle
13050,8,신라면 맛,2025-01-12,2,middle,8-middle
13051,8,조,2025-01-12,1,short,8-short
13052,8,신라면 구매,2025-01-12,2,middle,8-middle
13055,8,할인 행사 구매,2025-01-11,3,middle,8-middle
13056,8,거 거,2025-01-10,2,middle,8-middle
13057,8,상품 문 앞 수 편리,2025-01-10,5,long,8-long
13058,8,라면 신라면 것,2025-01-10,3,middle,8-middle
13060,10,이용 상품,2024-10-10,2,middle,10-middle
13061,10,신라면 기본 라면,2024-10-10,3,middle,10-middle
13062,10,신라면 용량,2024-10-10,2,middle,10-middle
13063,10,집,2024-10-10,1,short,10-short
13064,10,집 수 구매,2024-10-10,3,middle,10-middle
13065,10,신라면,2024-10-10,1,short,10-short
13066,10,안전 도착,2024-10-10,2,middle,10-middle
13067,10,재구 매원 만족,2024-10-10,3,middle,10-middle
13069,10,상품 감사,2024-10-10,2,middle,10-middle
13070,10,제품,2024-10-03,1,short,10-short
13073,10,구매 제품,2024-10-03,2,middle,10-middle
13075,10,주문 제품,2024-10-03,2,middle,10-middle
13076,10,라면 신라면 최고,2024-10-03,3,middle,10-middle
13077,10,개 프로 할인 신라면,2024-10-03,4,middle,10-middle
13078,10,가성비 거,2024-10-03,2,middle,10-middle
13079,10,집 라면,2024-10-03,2,middle,10-middle
13081,10,가성비 대비 만족 상품,2024-10-02,4,middle,10-middle
13082,10,신라면 국민 라면 기본,2024-10-03,4,middle,10-middle
13083,10,가격 라면,2024-10-03,2,middle,10-middle
13084,10,구입 제품,2024-10-03,2,middle,10-middle
13085,10,정확,2024-10-03,1,short,10-short
13086,10,라면,2024-10-03,1,short,10-short
13087,10,신리 면 맛,2024-10-03,3,middle,10-middle
13088,10,마음 구매 예정,2024-10-03,3,middle,10-middle
13090,10,국물 신라면,2020-09-18,2,middle,10-middle
13091,10,라면,2020-09-17,1,short,10-short
13092,10,신라면,2020-09-17,1,short,10-short
13093,10,신라면,2020-09-16,1,short,10-short
13095,8,라면 라면,2020-09-12,2,middle,8-middle
13096,10,식구 신라면 광 팬,2020-09-11,4,middle,10-middle
13097,10,시간,2020-09-11,1,short,10-short
13098,10,라면 신라면 최고,2020-09-10,3,middle,10-middle
13099,10,구매,2020-09-04,1,short,10-short
13100,10,감사,2024-10-11,1,short,10-short
13101,10,구매,2024-10-11,1,short,10-short
13104,10,매력,2024-10-11,1,short,10-short
13105,10,제품 만족 추천,2024-10-11,3,middle,10-middle
13107,10,감사,2024-10-11,1,short,10-short
13108,10,구매 예정,2024-10-11,2,middle,10-middle
13109,10,제품 구입,2024-10-11,2,middle,10-middle
13110,10,감사,2024-09-26,1,short,10-short
13111,10,기본 때 실패,2024-09-26,3,middle,10-middle
13112,10,가성비 가성비 굿,2024-09-25,3,middle,10-middle
13113,10,사서 쟁겨놔야 식품 수,2024-09-25,4,middle,10-middle
13114,10,라면,2017-12-10,1,short,10-short
13115,10,감사,2017-12-08,1,short,10-short
13117,10,상품 만족,2017-11-16,2,middle,10-middle
13118,8,항 삼 제품 구입,2017-10-22,4,middle,8-middle
13119,10,신랑 입맛 라면 때 주문,2017-10-14,5,long,10-long
13120,10,배송빠르고조히어여,2017-10-11,1,short,10-short
13121,10,라면,2017-10-09,1,short,10-short
13122,10,상품,2017-08-31,1,short,10-short
13125,10,라면 중,2017-08-15,2,middle,10-middle
13126,10,신라면,2017-07-26,1,short,10-short
13127,10,가격 핵 이득,2017-07-18,3,middle,10-middle
13128,10,신라면 양,2017-07-16,2,middle,10-middle
13130,10,신라면 구매,2024-10-04,2,middle,10-middle
13131,10,신라면 아들 신라면,2024-10-04,3,middle,10-middle
13132,10,행사 때 구매,2024-10-04,3,middle,10-middle
13133,10,이용 제품 가성비 조아요,2024-10-04,4,middle,10-middle
13134,10,날씨 국물 때 신라면,2024-10-04,4,middle,10-middle
13135,10,구매,2024-10-04,1,short,10-short
13136,10,라면 기본 맛,2024-10-04,3,middle,10-middle
13137,10,제품,2024-10-04,1,short,10-short
13138,10,신라면 말 필요,2024-10-04,3,middle,10-middle
13139,10,만족 사용,2024-10-04,2,middle,10-middle
13140,8,세일 행사 개 맛 말 것,2025-01-16,6,long,8-long
13141,8,라면 신라면,2025-01-16,2,middle,8-middle
13142,8,라면 기본 맛,2025-01-13,3,middle,8-middle
13143,8,때 구매,2025-01-13,2,middle,8-middle
13144,8,해장,2025-01-13,1,short,8-short
13145,8,구매 제품,2025-01-12,2,middle,8-middle
13146,10,신라면,2021-08-10,1,short,10-short
13147,10,라면 신라면,2021-08-09,2,middle,10-middle
13150,10,구매 제품,2024-10-06,2,middle,10-middle
13151,10,상품 감사,2024-10-06,2,middle,10-middle
13152,10,가격 맛 굿,2024-10-06,3,middle,10-middle
13153,10,아이 간식 구매,2024-10-06,3,middle,10-middle
13155,10,애용 제품,2024-10-06,2,middle,10-middle
13156,10,구매 구매 의사,2024-10-06,3,middle,10-middle
13157,10,상품,2024-10-06,1,short,10-short
13159,10,주문 품목,2024-10-05,2,middle,10-middle
13160,10,라면 명불허전,2024-10-02,2,middle,10-middle
13161,10,구매 상품,2024-10-02,2,middle,10-middle
13162,10,라면 신라면 것 최고,2024-10-02,4,middle,10-middle
13163,10,빠르거,2024-10-02,1,short,10-short
13164,10,맛 이용 상품,2024-10-02,3,middle,10-middle
13165,10,필수템,2024-10-02,1,short,10-short
13166,10,배달,2024-10-02,1,short,10-short
13167,10,필수품 라면,2024-10-02,2,middle,10-middle
13168,10,마음 구매 의사,2024-10-02,3,middle,10-middle
13170,10,구매 제품,2024-10-04,2,middle,10-middle
13171,10,신라면,2024-10-04,1,short,10-short
13174,10,유통기한 라면 신라면,2024-10-04,3,middle,10-middle
13176,10,장 라면,2024-10-04,2,middle,10-middle
13178,10,이마트 구매,2024-06-26,2,middle,10-middle
13179,10,가성비 갑 굿 굿 굿,2024-06-26,5,long,10-long
13181,10,가성비 구매,2024-10-08,2,middle,10-middle
13182,10,라면,2024-10-08,1,short,10-short
13184,10,구매,2024-10-08,1,short,10-short
13185,10,대표 라면 맛,2024-10-08,3,middle,10-middle
13186,10,신라면,2024-10-08,1,short,10-short
13187,10,상품,2024-10-08,1,short,10-short
13188,10,맛 할인 구입,2024-10-08,3,middle,10-middle
13189,10,라면,2024-10-08,1,short,10-short
13191,10,주문 상품 수,2025-01-20,3,middle,10-middle
13192,10,구매,2025-01-20,1,short,10-short
13193,8,주문,2025-01-20,1,short,8-short
13196,10,구매 예정,2025-01-20,2,middle,10-middle
13197,10,감사 감사,2025-01-20,2,middle,10-middle
13198,10,라면 거 끓려,2025-01-20,3,middle,10-middle
13199,10,아이 신라면,2025-01-20,2,middle,10-middle
13200,10,라면 정석,2025-01-22,2,middle,10-middle
13201,10,라면 역쉬 신라면 최고,2025-01-22,4,middle,10-middle
13202,10,구입 상품,2025-01-22,2,middle,10-middle
13203,10,라면 신라면,2025-01-22,2,middle,10-middle
13204,10,만족,2025-01-22,1,short,10-short
13205,8,가족 선호 라면,2025-01-22,3,middle,8-middle
13206,10,신라면 구매 습관,2025-01-22,3,middle,10-middle
13207,10,라면 제자리 신라면 감사,2025-01-22,4,middle,10-middle
13209,10,가격,2025-01-22,1,short,10-short
13210,10,집 앞 편리,2024-06-27,3,middle,10-middle
13211,10,구매,2024-06-27,1,short,10-short
13212,10,신라면 기본,2024-06-27,2,middle,10-middle
13213,10,신라면 기본,2024-06-27,2,middle,10-middle
13215,10,라면 신라면 구매,2024-06-24,3,middle,10-middle
13217,10,구매,2024-06-24,1,short,10-short
13218,10,안전,2024-06-23,1,short,10-short
13219,10,아이 전 필수,2024-06-23,3,middle,10-middle
13220,10,신라면,2024-04-17,1,short,10-short
13221,10,신라면 투움바파스타,2024-04-17,2,middle,10-middle
13222,10,구입,2024-04-16,1,short,10-short
13224,10,신라면,2024-04-16,1,short,10-short
13225,10,집 라면 보관 선반,2024-04-15,4,middle,10-middle
13226,10,감사,2024-04-15,1,short,10-short
13227,10,남편,2024-04-15,1,short,10-short
13228,10,라면 신라면,2024-04-15,2,middle,10-middle
13229,10,신라면,2024-04-15,1,short,10-short
13230,10,파세요 상품 최고,2024-05-28,3,middle,10-middle
13231,10,구매,2024-05-28,1,short,10-short
13232,10,거 안전,2024-05-28,2,middle,10-middle
13234,10,주문,2024-05-27,1,short,10-short
13236,10,신라면 아들 감사,2024-05-27,3,middle,10-middle
13237,10,라면 신라면,2024-05-27,2,middle,10-middle
13239,10,집 비상식량 제품 감사,2024-05-27,4,middle,10-middle
13240,10,예전 신라면 것,2024-06-11,3,middle,10-middle
13241,10,구입 상품,2024-06-10,2,middle,10-middle
13242,10,신라면,2024-05-03,1,short,10-short
13243,10,구매 신라면,2024-05-02,2,middle,10-middle
13247,10,강력 추천,2024-05-01,2,middle,10-middle
13248,10,주문 거,2024-05-01,2,middle,10-middle
13249,10,신라면 오랜만,2024-05-01,2,middle,10-middle
13250,10,신라면,2024-10-08,1,short,10-short
13251,10,상품,2024-10-08,1,short,10-short
13252,10,맛 할인 구입,2024-10-08,3,middle,10-middle
13253,10,라면,2024-10-08,1,short,10-short
13254,10,이용,2024-10-08,1,short,10-short
13255,10,기본 구매 국물 때,2024-10-08,4,middle,10-middle
13257,10,제품,2024-10-08,1,short,10-short
13258,10,상품 상태,2024-10-08,2,middle,10-middle
13259,10,이용 데 만족,2024-10-08,3,middle,10-middle
13260,10,신라면,2024-09-28,1,short,10-short
13262,10,유통기한,2024-09-28,1,short,10-short
13263,10,감사,2024-09-28,1,short,10-short
13264,10,맛,2024-09-28,1,short,10-short
13265,10,애용 상품,2024-09-28,2,middle,10-middle
13266,10,여름 쟝여,2024-09-28,2,middle,10-middle
13268,10,제품,2024-09-28,1,short,10-short
13269,10,말 라면 사,2024-09-28,3,middle,10-middle
13270,10,주문 제품,2024-10-01,2,middle,10-middle
13271,10,아이,2024-10-01,1,short,10-short
13273,10,구매,2024-10-01,1,short,10-short
13275,10,오랜만 신라면,2024-04-06,2,middle,10-middle
13277,10,너구리 신라면 라면 거,2024-04-05,4,middle,10-middle
13278,10,라면 신라면,2024-04-05,2,middle,10-middle
13279,10,라면 신라면,2024-04-05,2,middle,10-middle
13280,10,포장 가격,2024-06-13,2,middle,10-middle
13281,10,상태 최고 신라면 라면,2024-06-12,4,middle,10-middle
13282,10,할인 가격 구매 수,2024-06-12,4,middle,10-middle
13283,10,맛 구매,2024-06-12,2,middle,10-middle
13285,10,만족,2024-06-11,1,short,10-short
13286,10,구매,2024-06-09,1,short,10-short
13287,10,식구 식재료,2024-06-09,2,middle,10-middle
13288,10,신라면 중독자 만족,2024-06-08,3,middle,10-middle
13293,10,구매,2024-10-01,1,short,10-short
13294,10,신라면 집 듯,2024-10-01,3,middle,10-middle
13295,10,구매 감사 감사,2024-10-01,3,middle,10-middle
13296,10,구매,2024-10-01,1,short,10-short
13297,10,맛,2024-10-01,1,short,10-short
13298,10,라면 가족 기호품,2024-10-01,3,middle,10-middle
13300,10,신라면 라면,2020-05-03,2,middle,10-middle
13301,10,이마트 몰 이마트,2020-04-22,3,middle,10-middle
13302,10,신라면,2020-04-17,1,short,10-short
13303,10,것,2020-04-17,1,short,10-short
13305,10,조아요,2020-02-18,1,short,10-short
13306,10,라면,2024-09-30,1,short,10-short
13307,10,신라면 집,2024-09-30,2,middle,10-middle
13308,10,유효 기간,2024-09-30,2,middle,10-middle
13309,10,감사,2024-09-30,1,short,10-short
13310,10,집 준비 라면,2024-05-27,3,middle,10-middle
13311,10,신라면 행사 구매,2024-05-26,3,middle,10-middle
13312,10,구매 제품,2024-05-26,2,middle,10-middle
13313,10,원 쿠폰 배 쿠폰 구매,2024-05-26,5,long,10-long
13314,10,라면 신라면,2024-05-26,2,middle,10-middle
13315,10,상태,2024-05-25,1,short,10-short
13317,10,라면 우통 기한 전,2024-05-24,4,middle,10-middle
13318,10,신라면,2024-05-24,1,short,10-short
13319,10,말 필요 필수 식량,2024-05-24,4,middle,10-middle
13320,10,신라면 라면,2024-10-07,2,middle,10-middle
13322,10,가성비,2024-10-07,1,short,10-short
13323,10,감사,2024-10-07,1,short,10-short
13324,10,상품,2024-10-07,1,short,10-short
13325,10,거,2024-10-07,1,short,10-short
13326,10,집,2024-10-07,1,short,10-short
13327,10,거 포장,2024-10-07,2,middle,10-middle
13329,10,이마트,2024-10-07,1,short,10-short
13330,10,라면 중 맛,2024-05-06,3,middle,10-middle
13331,10,구매,2024-05-06,1,short,10-short
13332,10,것 애,2024-05-06,2,middle,10-middle
13333,10,캠핑,2024-05-05,1,short,10-short
13334,10,남편 신라면,2024-05-04,2,middle,10-middle
13336,10,라면 신라면,2024-05-03,2,middle,10-middle
13337,10,것 때 신라면 최고,2024-05-03,4,middle,10-middle
13338,10,가격,2024-10-07,1,short,10-short
13339,10,라면 신라면,2024-10-07,2,middle,10-middle
13340,10,것 것 것 것 것 것 것,2024-09-19,7,long,10-long
13345,10,서 때 속 신라면,2024-08-30,4,middle,10-middle
13348,8,아이 라면 라면 입,2024-08-25,4,middle,8-middle
13350,10,신라면 말,2024-05-27,2,middle,10-middle
13351,10,국물 라면 신라면 것,2024-05-26,4,middle,10-middle
13354,10,라면 신라면 최고,2024-05-25,3,middle,10-middle
13355,10,음식,2024-05-24,1,short,10-short
13356,10,라면 신라면 편리,2024-05-24,3,middle,10-middle
13359,10,농심 신라면 구매,2024-05-22,3,middle,10-middle
13360,10,남편 최애 라면,2024-10-16,3,middle,10-middle
13362,10,리뷰 구매,2024-10-16,2,middle,10-middle
13363,10,봉지 라면 중,2024-10-16,3,middle,10-middle
13364,10,간뼌 식,2024-10-16,2,middle,10-middle
13365,10,신라면,2024-10-16,1,short,10-short
13366,10,구매,2024-10-16,1,short,10-short
13367,10,신라면 면발 구매,2024-10-16,3,middle,10-middle
13368,10,애 라면 구매 제품,2024-10-16,4,middle,10-middle
13369,10,신라면 라면 중 최고,2024-10-16,4,middle,10-middle
13370,10,제품,2024-05-15,1,short,10-short
13371,10,구매 상품 이마트 만족,2024-05-14,4,middle,10-middle
13372,10,비 날 국물 때 신라면,2024-05-14,5,long,10-long
13373,10,거,2024-05-14,1,short,10-short
13374,10,집 구비 투명 포장,2024-05-12,4,middle,10-middle
13375,10,감사,2024-05-12,1,short,10-short
13376,10,신라면,2024-05-11,1,short,10-short
13377,10,감사,2024-05-11,1,short,10-short
13378,10,감사,2024-05-11,1,short,10-short
13379,10,배 송8 좋7 습5 니3,2024-05-11,5,long,10-long
13381,10,구매,2024-10-06,1,short,10-short
13382,10,굿,2024-10-05,1,short,10-short
13383,10,이마트 만족,2024-10-05,2,middle,10-middle
13384,10,농심 신라면,2024-10-05,2,middle,10-middle
13385,10,주문 라면,2024-10-05,2,middle,10-middle
13386,10,구매 초등 아이,2024-10-05,3,middle,10-middle
13387,10,구매,2024-10-05,1,short,10-short
13388,10,사용 제품,2024-10-05,2,middle,10-middle
13389,10,구매 상품,2024-10-05,2,middle,10-middle
13390,10,라면 신라면,2024-10-06,2,middle,10-middle
13391,8,맛,2024-10-06,1,short,8-short
13393,10,정확,2024-10-06,1,short,10-short
13394,10,맛 열광 듯,2024-10-06,3,middle,10-middle
13395,10,라면 신라면 근본 잡채,2024-10-06,4,middle,10-middle
13400,10,구매 제품,2024-10-06,2,middle,10-middle
13401,10,구입,2024-10-06,1,short,10-short
13402,10,젛아요,2024-10-13,1,short,10-short
13403,10,라면 신라면 라연,2024-10-13,3,middle,10-middle
13404,10,감사,2024-10-13,1,short,10-short
13405,10,구매 구매 의사,2024-10-13,3,middle,10-middle
13406,10,라면 신라면,2024-10-13,2,middle,10-middle
13407,10,집 최애 라면,2024-10-13,3,middle,10-middle
13408,10,집 편리,2024-10-13,2,middle,10-middle
13409,10,사용 제품,2024-10-13,2,middle,10-middle
13410,10,주문 만족,2024-10-01,2,middle,10-middle
13411,10,구매,2024-10-01,1,short,10-short
13412,10,만족 구매 만족,2024-10-01,3,middle,10-middle
13413,10,라면 농심 신라면,2024-10-01,3,middle,10-middle
13415,10,가족 제품,2024-10-01,2,middle,10-middle
13416,10,신라면,2024-10-01,1,short,10-short
13417,10,다다익선 할인,2024-10-01,2,middle,10-middle
13418,10,애용 제품,2024-10-01,2,middle,10-middle
13420,10,쟁,2024-05-30,1,short,10-short
13421,10,라면 라면,2024-05-30,2,middle,10-middle
13422,10,신라면 아들,2024-05-29,2,middle,10-middle
13423,10,전 라면,2024-05-29,2,middle,10-middle
13424,10,라면,2024-05-28,1,short,10-short
13425,10,조아요 조아요 조아요,2024-05-28,3,middle,10-middle
13426,10,굿,2024-05-28,1,short,10-short
13427,10,라면,2024-05-26,1,short,10-short
13428,10,원 쿠폰 배 쿠폰 구매,2024-05-26,5,long,10-long
13429,10,라면 구매,2024-05-25,2,middle,10-middle
13431,10,라면 신라면 최고,2024-06-09,3,middle,10-middle
13432,10,제품,2024-06-09,1,short,10-short
13433,10,클래식 영원,2024-06-08,2,middle,10-middle
13435,10,집 앞,2022-02-22,2,middle,10-middle
13437,10,담 것,2022-02-20,2,middle,10-middle
13438,10,라면 중 최고 녀,2022-02-19,4,middle,10-middle
13440,10,상품 구매,2024-04-01,2,middle,10-middle
13441,10,지주 구매,2024-04-01,2,middle,10-middle
13442,10,농심 신라면,2024-04-01,2,middle,10-middle
13443,10,라면 때 최고 봉지 최고,2024-03-28,5,long,10-long
13444,10,라면 신라면 다다익선,2024-03-10,3,middle,10-middle
13445,10,제품 추천 덕분 음식 듯,2024-02-14,5,long,10-long
13446,10,문 앞 이용 포장,2024-02-05,4,middle,10-middle
13448,10,거 터 포장 상태 완벽,2023-12-03,5,long,10-long
13449,10,라면 진리 신라 묘,2023-11-15,4,middle,10-middle
13450,8,가성비 상품,2025-01-13,2,middle,8-middle
13451,8,행사 구매,2025-01-12,2,middle,8-middle
13452,8,라면 신라면,2025-01-11,2,middle,8-middle
13453,8,상품,2025-01-10,1,short,8-short
13455,8,신라면,2025-01-10,1,short,8-short
13456,8,신라면 올 만 구매 마니,2025-01-10,5,long,8-long
13457,8,맛 신라면,2025-01-09,2,middle,8-middle
13458,8,라면 굿,2025-01-08,2,middle,8-middle
13460,10,신라면 구매 제품,2024-10-12,3,middle,10-middle
13461,10,포장,2024-10-12,1,short,10-short
13462,10,제품 가격,2024-10-12,2,middle,10-middle
13463,10,라면 신라면,2024-10-12,2,middle,10-middle
13465,10,할인 봉 구매,2024-10-12,3,middle,10-middle
13466,10,신라면,2024-09-27,1,short,10-short
13467,10,제품 구매 수,2024-09-27,3,middle,10-middle
13468,10,문 앞 감사,2024-09-27,3,middle,10-middle
13469,10,감사,2024-09-27,1,short,10-short
13471,10,맛잇어요 캠핑,2024-10-12,2,middle,10-middle
13472,10,만족 구매,2024-10-12,2,middle,10-middle
13473,10,라면,2024-10-12,1,short,10-short
13474,10,진라면 신라면,2024-10-12,2,middle,10-middle
13476,10,구매 품,2024-10-12,2,middle,10-middle
13477,10,세일 때,2024-10-12,2,middle,10-middle
13478,10,이용 구매 수,2024-10-12,3,middle,10-middle
13479,10,추천,2024-10-11,1,short,10-short
13480,10,거 터 포장 상태 완벽,2023-12-03,5,long,10-long
13481,10,라면 진리 신라 묘,2023-11-15,4,middle,10-middle
13482,10,때 쓱배손 상품,2023-11-15,3,middle,10-middle
13483,8,구매 제품,2025-01-21,2,middle,8-middle
13485,8,봉지 프로 할인,2025-01-20,3,middle,8-middle
13486,8,라면 값 이제,2025-01-20,3,middle,8-middle
13487,8,구입,2025-01-19,1,short,8-short
13490,10,굿,2024-05-28,1,short,10-short
13491,10,라면,2024-05-26,1,short,10-short
13492,10,원 쿠폰 배 쿠폰 구매,2024-05-26,5,long,10-long
13493,10,라면 구매,2024-05-25,2,middle,10-middle
13494,10,라면,2024-05-25,1,short,10-short
13495,10,말 신라면 인사,2024-05-25,3,middle,10-middle
13496,10,애정 라면,2024-05-24,2,middle,10-middle
13497,10,신라면 라면,2024-05-24,2,middle,10-middle
13499,10,오랜만 신라면,2024-04-06,2,middle,10-middle
13500,10,구매,2021-11-01,1,short,10-short
13501,10,데이,2021-10-31,1,short,10-short
13502,10,라면 신라면 진리,2021-10-31,3,middle,10-middle
13503,10,라면 중,2021-10-31,2,middle,10-middle
13504,10,우리나라 라면 중,2021-10-31,3,middle,10-middle
13506,10,조아요 만족,2021-10-30,2,middle,10-middle
13507,10,신라면,2021-10-30,1,short,10-short
13508,10,라면,2021-10-30,1,short,10-short
13509,10,애용 제품,2021-10-30,2,middle,10-middle
13510,10,가격 날 구매,2024-10-04,3,middle,10-middle
13511,10,노 브랜드 제품 구매,2024-10-04,4,middle,10-middle
13512,10,국민 라면 말 모,2024-10-04,4,middle,10-middle
13513,10,말모말모 존 내,2024-10-04,3,middle,10-middle
13514,10,신라면 구매,2024-10-04,2,middle,10-middle
13515,10,신라면 아들 신라면,2024-10-04,3,middle,10-middle
13516,10,행사 때 구매,2024-10-04,3,middle,10-middle
13517,10,이용 제품 가성비 조아요,2024-10-04,4,middle,10-middle
13518,10,날씨 국물 때 신라면,2024-10-04,4,middle,10-middle
13519,10,구매,2024-10-04,1,short,10-short
13521,10,구매,2024-04-20,1,short,10-short
13522,10,가격,2024-04-19,1,short,10-short
13523,10,집 구비,2024-04-19,2,middle,10-middle
13524,10,라면 신라면 품질,2024-04-18,3,middle,10-middle
13525,10,신라면 유통기한 년 월,2024-04-18,4,middle,10-middle
13526,10,굿 세일 때 득템,2024-04-18,4,middle,10-middle
13528,10,라면 농심 쵝오,2024-04-17,3,middle,10-middle
13529,10,감사 요리,2024-04-17,2,middle,10-middle
13530,10,만족 구입,2025-01-21,2,middle,10-middle
13531,10,포장 깔끔,2025-01-20,2,middle,10-middle
13532,10,이마트 것,2025-01-20,2,middle,10-middle
13533,10,신라면,2025-01-20,1,short,10-short
13534,10,집,2025-01-20,1,short,10-short
13535,10,만족,2025-01-20,1,short,10-short
13536,10,예전 면 듯 느낌,2025-01-20,4,middle,10-middle
13537,10,가격,2025-01-20,1,short,10-short
13538,10,신라면,2025-01-20,1,short,10-short
13539,8,라면 번 때 할인 때,2025-01-20,5,long,8-long
13540,10,맛 제품 구매 상품,2024-05-22,4,middle,10-middle
13541,10,감사,2024-05-21,1,short,10-short
13542,10,가격 것,2024-05-21,2,middle,10-middle
13544,10,봉 구매 할인,2024-05-21,3,middle,10-middle
13545,10,상품 마음,2024-05-21,2,middle,10-middle
13547,10,신라면 최고 감사,2024-05-20,3,middle,10-middle
13550,10,신라면 아들,2024-05-29,2,middle,10-middle
13551,10,전 라면,2024-05-29,2,middle,10-middle
13552,10,라면,2024-05-28,1,short,10-short
13553,10,조아요 조아요 조아요,2024-05-28,3,middle,10-middle
13554,10,굿,2024-05-28,1,short,10-short
13555,10,라면,2024-05-26,1,short,10-short
13556,10,원 쿠폰 배 쿠폰 구매,2024-05-26,5,long,10-long
